scenario,runIndex,seed,generator,numOfStates,numOfCalls,numOfLocals,numOfReturns,numOfStackSymbols,density,acceptingStatesDensity,numOfModules,secondDvpaNumOfStates,useSrs,useEquivalenceCheckToValidateOutput,equivalenceQueryCount,equivalenceQueryHypothesisStatesTotal,equivalenceQueryTimeUs,membershipQueryCount,membershipQuerySymbolsTotal,membershipQueryTimeUs,stackContentQueryCount,stackContentQuerySymbolsTotal,stackContentQueryTimeUs,srsCheckCount,srsCheckTimeUs,srsCounterexampleCount,automataGeneratedCount,automataGenerationTimeUs,learnerTimeUs,outputValidationTimeUs,status,targetNumOfStates,targetAcceptingStates,hypothesisNumOfStates,hypothesisAcceptingStates
idempotency-increasing-number-of-states,0,52,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,140995,109,162,2,111,165,2,0,0,0,1,192,141214,0,passed,5,0,1,0
idempotency-increasing-number-of-states,1,53,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124943,109,162,0,111,165,0,0,0,0,1,149,125118,0,passed,5,0,1,0
idempotency-increasing-number-of-states,2,54,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122205,109,162,1,111,165,0,0,0,0,1,103,122330,0,passed,5,0,1,0
idempotency-increasing-number-of-states,3,55,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122941,109,162,0,111,165,0,0,0,0,1,133,123097,0,passed,5,0,1,0
idempotency-increasing-number-of-states,4,56,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,427287,4128,11720,21,2798,8310,2,0,0,0,3,2449,429869,0,passed,5,1,4,1
idempotency-increasing-number-of-states,5,57,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,130845,109,162,0,111,165,0,0,0,0,1,136,131013,0,passed,5,0,1,0
idempotency-increasing-number-of-states,6,58,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,131326,109,162,1,111,165,0,0,0,0,1,104,131457,0,passed,5,0,1,0
idempotency-increasing-number-of-states,7,59,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126680,109,162,0,111,165,0,0,0,0,1,76,126777,0,passed,5,0,1,0
idempotency-increasing-number-of-states,8,60,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,418646,4288,12539,17,2817,8503,36,0,0,0,3,2578,421322,0,passed,5,1,4,1
idempotency-increasing-number-of-states,9,61,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,10,429715,5121,15408,26,3440,10588,1,0,0,0,3,3164,432986,0,passed,5,1,5,1
idempotency-increasing-number-of-states,10,62,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,121267,109,162,0,111,165,0,0,0,0,1,107,121395,0,passed,5,0,1,0
idempotency-increasing-number-of-states,11,63,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124284,109,162,0,111,165,0,0,0,0,1,105,124415,0,passed,5,0,1,0
idempotency-increasing-number-of-states,12,64,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,10,426000,5255,15798,32,3510,10757,37,0,0,0,3,3285,429388,0,passed,5,1,5,1
idempotency-increasing-number-of-states,13,65,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,4,14,579915,8381,27907,34,5832,20291,32,0,0,0,4,5172,585258,0,passed,5,1,5,1
idempotency-increasing-number-of-states,14,66,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,128321,109,162,0,111,165,0,0,0,0,1,116,128474,0,passed,5,0,1,0
idempotency-increasing-number-of-states,15,67,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,2,5,271785,1585,4244,26,996,2847,9,0,0,0,2,1092,272951,0,passed,5,1,3,1
idempotency-increasing-number-of-states,16,68,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124511,109,162,1,111,165,0,0,0,0,1,103,124641,0,passed,5,0,1,0
idempotency-increasing-number-of-states,17,69,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,125914,109,162,0,111,165,19,0,0,0,1,131,126096,0,passed,5,0,1,0
idempotency-increasing-number-of-states,18,70,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124656,109,162,0,111,165,0,0,0,0,1,104,124780,0,passed,5,0,1,0
idempotency-increasing-number-of-states,19,71,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126388,109,162,0,111,165,0,0,0,0,1,104,126518,0,passed,5,0,1,0
idempotency-increasing-number-of-states,20,72,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,4,14,570668,9133,27867,0,6304,19515,45,0,0,0,4,5499,576326,0,passed,5,1,5,1
idempotency-increasing-number-of-states,21,73,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122083,109,162,0,111,165,0,0,0,0,1,78,122184,0,passed,5,0,1,0
idempotency-increasing-number-of-states,22,74,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,127381,109,162,0,111,165,0,0,0,0,1,76,127484,0,passed,5,0,1,0
idempotency-increasing-number-of-states,23,75,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122353,109,162,0,111,165,0,0,0,0,1,75,122448,0,passed,5,0,1,0
idempotency-increasing-number-of-states,24,76,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122111,109,162,0,111,165,0,0,0,0,1,74,122202,0,passed,5,0,1,0
idempotency-increasing-number-of-states,25,77,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,4,14,582891,7759,26759,42,5506,20089,2,0,0,0,4,4631,587679,0,passed,5,1,5,1
idempotency-increasing-number-of-states,26,78,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,423440,4088,11912,24,2691,8147,1,0,0,0,3,2419,425976,0,passed,5,1,4,1
idempotency-increasing-number-of-states,27,79,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122440,109,162,0,111,165,0,0,0,0,1,73,122535,0,passed,5,0,1,0
idempotency-increasing-number-of-states,28,80,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124725,109,162,0,111,165,0,0,0,0,1,75,124823,0,passed,5,0,1,0
idempotency-increasing-number-of-states,29,81,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126917,109,162,0,111,165,0,0,0,0,1,73,127015,0,passed,5,0,1,0
idempotency-increasing-number-of-states,30,82,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,419203,4034,12106,21,2751,8668,1,0,0,0,3,2288,421608,0,passed,5,1,4,1
idempotency-increasing-number-of-states,31,83,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,123992,109,162,0,111,165,0,0,0,0,1,75,124089,0,passed,5,0,1,0
idempotency-increasing-number-of-states,32,84,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,127166,109,162,0,111,165,0,0,0,0,1,79,127274,0,passed,5,0,1,0
idempotency-increasing-number-of-states,33,85,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,130526,109,162,1,111,165,0,0,0,0,1,115,130679,0,passed,5,0,1,0
idempotency-increasing-number-of-states,34,86,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,426889,3894,11329,0,2622,8041,41,0,0,0,3,2226,429248,0,passed,5,1,4,1
idempotency-increasing-number-of-states,35,87,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,136852,109,162,1,111,165,0,0,0,0,1,116,137004,0,passed,5,0,1,0
idempotency-increasing-number-of-states,36,88,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,10,427351,4841,15361,37,3254,10781,10,0,0,0,3,3139,430605,0,passed,5,1,5,1
idempotency-increasing-number-of-states,37,89,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,121961,109,162,16,111,165,0,0,0,0,1,98,122077,0,passed,5,0,1,0
idempotency-increasing-number-of-states,38,90,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,123680,109,162,0,111,165,0,0,0,0,1,74,123772,0,passed,5,0,1,0
idempotency-increasing-number-of-states,39,91,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126691,109,162,0,111,165,0,0,0,0,1,73,126794,0,passed,5,0,1,0
idempotency-increasing-number-of-states,40,92,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124114,109,162,0,111,165,0,0,0,0,1,99,124239,0,passed,5,0,1,0
idempotency-increasing-number-of-states,41,93,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,128851,109,162,0,111,165,0,0,0,0,1,75,128959,0,passed,5,0,1,0
idempotency-increasing-number-of-states,42,94,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,127759,109,162,0,111,165,0,0,0,0,1,75,127862,0,passed,5,0,1,0
idempotency-increasing-number-of-states,43,95,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,123638,109,162,0,111,165,0,0,0,0,1,100,123763,0,passed,5,0,1,0
idempotency-increasing-number-of-states,44,96,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,125253,109,162,0,111,165,0,0,0,0,1,77,125358,0,passed,5,0,1,0
idempotency-increasing-number-of-states,45,97,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,125793,109,162,0,111,165,0,0,0,0,1,75,125888,0,passed,5,0,1,0
idempotency-increasing-number-of-states,46,98,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,127647,109,162,0,111,165,0,0,0,0,1,78,127750,0,passed,5,0,1,0
idempotency-increasing-number-of-states,47,99,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124920,109,162,0,111,165,0,0,0,0,1,77,125018,0,passed,5,0,1,0
idempotency-increasing-number-of-states,48,100,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,419808,4346,12347,16,2876,8372,25,0,0,0,3,2568,422479,0,passed,5,1,4,1
idempotency-increasing-number-of-states,49,101,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124482,109,162,0,111,165,0,0,0,0,1,75,124581,0,passed,5,0,1,0
idempotency-increasing-number-of-states,50,102,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124270,109,162,0,111,165,0,0,0,0,1,81,124372,0,passed,5,0,1,0
idempotency-increasing-number-of-states,51,103,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124190,109,162,0,111,165,0,0,0,0,1,73,124290,0,passed,5,0,1,0
idempotency-increasing-number-of-states,52,104,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,130065,109,162,0,111,165,0,0,0,0,1,75,130168,0,passed,5,0,1,0
idempotency-increasing-number-of-states,53,105,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,131093,109,162,1,111,165,0,0,0,0,1,105,131220,0,passed,5,0,1,0
idempotency-increasing-number-of-states,54,106,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,4,15,601933,9757,28716,26,6678,19794,26,0,0,0,4,5605,607738,0,passed,5,1,5,1
idempotency-increasing-number-of-states,55,107,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,123753,109,162,0,111,165,0,0,0,0,1,78,123847,0,passed,5,0,1,0
idempotency-increasing-number-of-states,56,108,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,436641,4440,15941,0,2933,10857,2,0,0,0,3,2551,439301,0,passed,5,1,4,1
idempotency-increasing-number-of-states,57,109,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126081,109,162,0,111,165,0,0,0,0,1,75,126176,0,passed,5,0,1,0
idempotency-increasing-number-of-states,58,110,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,10,429412,5407,15561,8,3582,10473,2,0,0,0,3,3013,432524,0,passed,5,1,5,1
idempotency-increasing-number-of-states,59,111,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,429225,4030,12601,0,2746,9005,14,0,0,0,3,2311,431636,0,passed,5,1,4,1
idempotency-increasing-number-of-states,60,112,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124301,109,162,0,111,165,0,0,0,0,1,77,124407,0,passed,5,0,1,0
idempotency-increasing-number-of-states,61,113,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,4,14,580265,8643,25915,29,6085,18762,47,0,0,0,4,5387,585860,0,passed,5,1,5,1
idempotency-increasing-number-of-states,62,114,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,128197,109,162,1,111,165,0,0,0,0,1,99,128324,0,passed,5,0,1,0
idempotency-increasing-number-of-states,63,115,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124749,109,162,0,111,165,0,0,0,0,1,76,124857,0,passed,5,0,1,0
idempotency-increasing-number-of-states,64,116,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126209,109,162,0,111,165,0,0,0,0,1,77,126316,0,passed,5,0,1,0
idempotency-increasing-number-of-states,65,117,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,427843,4060,11488,14,2758,8172,11,0,0,0,3,2371,430350,0,passed,5,1,4,1
idempotency-increasing-number-of-states,66,118,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,121080,109,162,0,111,165,0,0,0,0,1,77,121197,0,passed,5,0,1,0
idempotency-increasing-number-of-states,67,119,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122314,109,162,0,111,165,0,0,0,0,1,74,122415,0,passed,5,0,1,0
idempotency-increasing-number-of-states,68,120,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,4,15,597855,10145,31474,37,6891,21355,40,0,0,0,4,5691,603719,0,passed,5,1,5,1
idempotency-increasing-number-of-states,69,121,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,121884,109,162,0,111,165,0,0,0,0,1,78,121992,0,passed,5,0,1,0
idempotency-increasing-number-of-states,70,122,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122211,109,162,0,111,165,0,0,0,0,1,76,122306,0,passed,5,0,1,0
idempotency-increasing-number-of-states,71,123,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124863,109,162,0,111,165,0,0,0,0,1,74,124955,0,passed,5,0,1,0
idempotency-increasing-number-of-states,72,124,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,10,425020,5307,14450,25,3538,9823,17,0,0,0,3,3039,428162,0,passed,5,1,5,1
idempotency-increasing-number-of-states,73,125,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126667,109,162,0,111,165,0,0,0,0,1,73,126761,0,passed,5,0,1,0
idempotency-increasing-number-of-states,74,126,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122428,109,162,0,111,165,0,0,0,0,1,75,122520,0,passed,5,0,1,0
idempotency-increasing-number-of-states,75,127,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,419742,4140,12469,2,2782,8677,28,0,0,0,3,2351,422198,0,passed,5,1,4,1
idempotency-increasing-number-of-states,76,128,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122123,109,162,0,111,165,0,0,0,0,1,78,122226,0,passed,5,0,1,0
idempotency-increasing-number-of-states,77,129,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126309,109,162,0,111,165,0,0,0,0,1,75,126409,0,passed,5,0,1,0
idempotency-increasing-number-of-states,78,130,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122535,109,162,1,111,165,0,0,0,0,1,75,122634,0,passed,5,0,1,0
idempotency-increasing-number-of-states,79,131,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,412186,4184,14814,42,2816,10465,1,0,0,0,3,2459,414748,0,passed,5,1,4,1
idempotency-increasing-number-of-states,80,132,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,121712,109,162,0,111,165,0,0,0,0,1,73,121805,0,passed,5,0,1,0
idempotency-increasing-number-of-states,81,133,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124188,109,162,0,111,165,0,0,0,0,1,77,124285,0,passed,5,0,1,0
idempotency-increasing-number-of-states,82,134,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,4,14,570357,8261,28595,20,5700,20435,59,0,0,0,4,4782,575323,0,passed,5,1,5,1
idempotency-increasing-number-of-states,83,135,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,10,427366,5191,15461,5,3477,10585,57,0,0,0,3,3061,430542,0,passed,5,1,5,1
idempotency-increasing-number-of-states,84,136,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124365,109,162,0,111,165,0,0,0,0,1,101,124490,0,passed,5,0,1,0
idempotency-increasing-number-of-states,85,137,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,123640,109,162,0,111,165,21,0,0,0,1,97,123754,0,passed,5,0,1,0
idempotency-increasing-number-of-states,86,138,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124573,109,162,0,111,165,0,0,0,0,1,76,124673,0,passed,5,0,1,0
idempotency-increasing-number-of-states,87,139,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,120563,109,162,0,111,165,0,0,0,0,1,74,120660,0,passed,5,0,1,0
idempotency-increasing-number-of-states,88,140,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122764,109,162,0,111,165,0,0,0,0,1,75,122858,0,passed,5,0,1,0
idempotency-increasing-number-of-states,89,141,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,120462,109,162,0,111,165,0,0,0,0,1,77,120554,0,passed,5,0,1,0
idempotency-increasing-number-of-states,90,142,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,408849,4098,12252,24,2775,8672,7,0,0,0,3,2352,411304,0,passed,5,1,4,1
idempotency-increasing-number-of-states,91,143,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,121971,109,162,0,111,165,0,0,0,0,1,74,122065,0,passed,5,0,1,0
idempotency-increasing-number-of-states,92,144,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,121084,109,162,0,111,165,0,0,0,0,1,77,121180,0,passed,5,0,1,0
idempotency-increasing-number-of-states,93,145,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,420517,4118,12407,0,2803,8855,1,0,0,0,3,2335,422950,0,passed,5,1,4,1
idempotency-increasing-number-of-states,94,146,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122536,109,162,0,111,165,0,0,0,0,1,80,122641,0,passed,5,0,1,0
idempotency-increasing-number-of-states,95,147,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124742,109,162,0,111,165,0,0,0,0,1,74,124835,0,passed,5,0,1,0
idempotency-increasing-number-of-states,96,148,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,122369,109,162,0,111,165,0,0,0,0,1,78,122469,0,passed,5,0,1,0
idempotency-increasing-number-of-states,97,149,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,125709,109,162,0,111,165,0,0,0,0,1,74,125809,0,passed,5,0,1,0
idempotency-increasing-number-of-states,98,150,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,1,1,123056,109,162,0,111,165,0,0,0,0,1,75,123154,0,passed,5,0,1,0
idempotency-increasing-number-of-states,99,151,idempotency,5,3,3,3,16,0.8,0.3,5,2,0,0,3,9,414469,4408,15754,12,2890,10563,16,0,0,0,3,2543,417142,0,passed,5,1,4,1
idempotency-increasing-number-of-states,0,52,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,128736,109,162,0,111,165,0,0,0,0,1,73,128826,0,passed,6,0,1,0
idempotency-increasing-number-of-states,1,53,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,3,10,459020,4993,14107,10,3363,9760,15,0,0,0,3,2873,462000,0,passed,6,1,5,1
idempotency-increasing-number-of-states,2,54,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,125729,109,162,0,111,165,0,0,0,0,1,74,125825,0,passed,6,0,1,0
idempotency-increasing-number-of-states,3,55,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,4,14,630890,9329,34760,40,6359,24056,19,0,0,0,4,5277,636340,0,passed,6,1,5,1
idempotency-increasing-number-of-states,4,56,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,136618,109,162,0,111,165,0,0,0,0,1,79,136723,0,passed,6,0,1,0
idempotency-increasing-number-of-states,5,57,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126450,109,162,0,111,165,0,0,0,0,1,77,126550,0,passed,6,0,1,0
idempotency-increasing-number-of-states,6,58,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,129661,109,162,0,111,165,0,0,0,0,1,75,129756,0,passed,6,0,1,0
idempotency-increasing-number-of-states,7,59,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,127695,109,162,0,111,165,0,0,0,0,1,75,127788,0,passed,6,0,1,0
idempotency-increasing-number-of-states,8,60,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,3,9,447667,4016,12675,6,2708,9042,9,0,0,0,3,2380,450160,0,passed,6,1,4,1
idempotency-increasing-number-of-states,9,61,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,4,16,647257,9828,32402,44,6794,23294,7,0,0,0,4,5672,653096,0,passed,6,2,6,2
idempotency-increasing-number-of-states,10,62,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,127656,109,162,0,111,165,0,0,0,0,1,75,127753,0,passed,6,0,1,0
idempotency-increasing-number-of-states,11,63,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,4,16,648438,10728,35077,24,7437,24725,7,0,0,0,4,6262,654860,0,passed,6,1,6,1
idempotency-increasing-number-of-states,12,64,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,125909,109,162,0,111,165,0,0,0,0,1,74,126003,0,passed,6,0,1,0
idempotency-increasing-number-of-states,13,65,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,134259,109,162,0,111,165,0,0,0,0,1,74,134356,0,passed,6,0,1,0
idempotency-increasing-number-of-states,14,66,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,128438,109,162,0,111,165,0,0,0,0,1,76,128548,0,passed,6,0,1,0
idempotency-increasing-number-of-states,15,67,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124410,109,162,0,111,165,0,0,0,0,1,74,124508,0,passed,6,0,1,0
idempotency-increasing-number-of-states,16,68,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,128230,109,162,0,111,165,0,0,0,0,1,73,128326,0,passed,6,0,1,0
idempotency-increasing-number-of-states,17,69,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,3,9,447595,4254,12832,40,2837,8886,1,0,0,0,3,2535,450241,0,passed,6,1,4,1
idempotency-increasing-number-of-states,18,70,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,125057,109,162,0,111,165,0,0,0,0,1,74,125159,0,passed,6,0,1,0
idempotency-increasing-number-of-states,19,71,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,125858,109,162,0,111,165,0,0,0,0,1,78,125959,0,passed,6,0,1,0
idempotency-increasing-number-of-states,20,72,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,5,20,795726,16182,49215,11,11409,35155,64,0,0,0,5,9487,805447,0,passed,6,1,6,1
idempotency-increasing-number-of-states,21,73,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,4,14,650819,8127,28634,21,5781,21145,3,0,0,0,4,4888,655889,0,passed,6,1,5,1
idempotency-increasing-number-of-states,22,74,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,125700,109,162,0,111,165,0,0,0,0,1,80,125806,0,passed,6,0,1,0
idempotency-increasing-number-of-states,23,75,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,5,20,807562,15800,62119,98,11410,45774,61,0,0,0,5,10170,817961,0,passed,6,1,6,1
idempotency-increasing-number-of-states,24,76,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126660,109,162,0,111,165,0,0,0,0,1,73,126757,0,passed,6,0,1,0
idempotency-increasing-number-of-states,25,77,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,123594,109,162,0,111,165,0,0,0,0,1,75,123687,0,passed,6,0,1,0
idempotency-increasing-number-of-states,26,78,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,4,14,609021,8695,28378,28,6059,20607,24,0,0,0,4,4998,614173,0,passed,6,1,5,1
idempotency-increasing-number-of-states,27,79,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,132421,109,162,0,111,165,0,0,0,0,1,76,132523,0,passed,6,0,1,0
idempotency-increasing-number-of-states,28,80,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,133191,109,162,0,111,165,0,0,0,0,1,85,133305,0,passed,6,0,1,0
idempotency-increasing-number-of-states,29,81,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,5,20,785440,16788,56732,66,12056,41549,38,0,0,0,5,9894,795549,0,passed,6,1,6,1
idempotency-increasing-number-of-states,30,82,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,124590,109,162,0,111,165,0,0,0,0,1,76,124686,0,passed,6,0,1,0
idempotency-increasing-number-of-states,31,83,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,4,16,637139,11154,34740,28,7673,24254,33,0,0,0,4,6455,643740,0,passed,6,1,6,1
idempotency-increasing-number-of-states,32,84,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,123890,109,162,0,111,165,0,0,0,0,1,80,123996,0,passed,6,0,1,0
idempotency-increasing-number-of-states,33,85,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,128042,109,162,0,111,165,0,0,0,0,1,77,128151,0,passed,6,0,1,0
idempotency-increasing-number-of-states,34,86,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,3,9,433458,3928,10828,26,2629,7694,10,0,0,0,3,2396,435964,0,passed,6,1,4,1
idempotency-increasing-number-of-states,35,87,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,126859,109,162,0,111,165,0,0,0,0,1,76,126956,0,passed,6,0,1,0
idempotency-increasing-number-of-states,36,88,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,3,10,460543,5167,16221,20,3457,11103,11,0,0,0,3,2946,463597,0,passed,6,2,5,1
idempotency-increasing-number-of-states,37,89,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,129076,109,162,0,111,165,0,0,0,0,1,74,129172,0,passed,6,0,1,0
idempotency-increasing-number-of-states,38,90,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,4,14,621527,9023,30737,17,6367,22396,2,0,0,0,4,5355,627060,0,passed,6,1,5,1
idempotency-increasing-number-of-states,39,91,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,4,15,630194,9880,32002,25,6900,23297,37,0,0,0,4,5912,636257,0,passed,6,2,6,2
idempotency-increasing-number-of-states,40,92,idempotency,6,3,3,3,16,0.8,0.3,5,2,0,0,1,1,127301,109,162,0,111,165,0,0,0,0,1,74,127396,0,passed,6,0,1,0
