scenario,runIndex,seed,generator,numOfStates,numOfCalls,numOfLocals,numOfReturns,numOfStackSymbols,density,acceptingStatesDensity,numOfModules,secondDvpaNumOfStates,useSrs,useEquivalenceCheckToValidateOutput,equivalenceQueryCount,equivalenceQueryHypothesisStatesTotal,equivalenceQueryTimeUs,membershipQueryCount,membershipQuerySymbolsTotal,membershipQueryTimeUs,stackContentQueryCount,stackContentQuerySymbolsTotal,stackContentQueryTimeUs,srsCheckCount,srsCheckTimeUs,srsCounterexampleCount,automataGeneratedCount,automataGenerationTimeUs,learnerTimeUs,outputValidationTimeUs,status,targetNumOfStates,targetAcceptingStates,hypothesisNumOfStates,hypothesisAcceptingStates
cancellation-increasing-number-of-states,42,94,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,16,145,4572664,257053,1161719,608,206219,960790,811,0,0,0,16,151775,4725786,0,passed,16,2,17,2
cancellation-increasing-number-of-states,43,95,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,155,4238844,256923,1147245,947,195568,896772,908,0,0,0,14,148549,4388437,0,passed,16,4,17,4
cancellation-increasing-number-of-states,44,96,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,13,127,2947820,129837,562985,408,105608,476359,329,0,0,0,13,76143,3024976,0,passed,16,4,17,4
cancellation-increasing-number-of-states,45,97,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,11,128,3391417,132211,575696,316,98121,448966,409,0,0,0,11,77884,3470034,0,passed,16,5,17,5
cancellation-increasing-number-of-states,46,98,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,157,4320461,328109,1536966,1000,266331,1260528,841,0,0,0,14,198027,4519683,0,passed,16,2,17,2
cancellation-increasing-number-of-states,47,99,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,20,215,5928733,808718,4373108,2326,704701,3816981,2233,0,0,0,20,509608,6440281,0,passed,16,1,16,1
cancellation-increasing-number-of-states,48,100,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,133,4086998,133923,597148,359,108907,508218,465,0,0,0,14,78973,4167096,0,passed,16,5,17,5
cancellation-increasing-number-of-states,49,101,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,11,116,3174036,186489,790911,542,134769,587299,412,0,0,0,11,105540,3280378,0,passed,16,5,17,5
cancellation-increasing-number-of-states,50,102,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,15,150,4178165,250373,1072923,721,196021,866052,624,0,0,0,15,150153,4329609,0,passed,16,3,17,3
cancellation-increasing-number-of-states,51,103,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,13,132,4058324,158223,626266,368,117969,481890,426,0,0,0,13,86806,4146184,0,passed,16,4,17,4
cancellation-increasing-number-of-states,52,104,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,16,184,4010968,291995,1175970,870,233554,963095,805,0,0,0,16,174223,4186612,0,passed,16,3,17,3
cancellation-increasing-number-of-states,53,105,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,11,114,3768536,161577,683570,360,126665,556353,457,0,0,0,11,93466,3862931,0,passed,16,3,17,3
cancellation-increasing-number-of-states,54,106,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,15,158,4393379,180929,862282,525,150555,733572,521,0,0,0,15,108631,4503440,0,passed,16,2,17,2
cancellation-increasing-number-of-states,55,107,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,13,122,4032109,116831,474578,248,94304,400648,362,0,0,0,13,66268,4099328,0,passed,16,5,17,5
cancellation-increasing-number-of-states,56,108,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,12,134,3530341,253635,1095073,619,193214,864823,642,0,0,0,12,151006,3682381,0,passed,16,4,17,4
cancellation-increasing-number-of-states,57,109,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,13,123,3899413,124047,548204,279,103007,472591,363,0,0,0,13,74042,3974479,0,passed,16,5,17,5
cancellation-increasing-number-of-states,58,110,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,16,172,3662367,257709,1108620,654,197233,881492,630,0,0,0,16,150883,3814640,0,passed,16,3,17,3
cancellation-increasing-number-of-states,59,111,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,154,3496116,164381,884378,409,137493,762320,621,0,0,0,14,100093,3597445,0,passed,16,3,17,3
cancellation-increasing-number-of-states,60,112,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,18,177,4397854,317983,1520871,915,266400,1295433,919,0,0,0,18,190513,4590283,0,passed,16,1,17,1
cancellation-increasing-number-of-states,61,113,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,11,104,2975291,163675,822752,348,122407,634580,483,0,0,0,11,94993,3071051,0,passed,16,4,17,4
cancellation-increasing-number-of-states,62,114,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,11,115,3771484,251769,1102997,595,200360,878858,684,0,0,0,11,148798,3921034,0,passed,16,2,17,2
cancellation-increasing-number-of-states,63,115,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,16,165,5451074,328550,1440313,966,262659,1183807,962,0,0,0,16,195747,5648093,0,passed,16,3,16,3
cancellation-increasing-number-of-states,64,116,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,11,112,2789061,155005,671285,308,124839,550710,293,0,0,0,11,89248,2879192,0,passed,16,2,17,2
cancellation-increasing-number-of-states,65,117,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,8,72,2369472,86937,311852,228,66960,243327,194,0,0,0,8,49087,2419035,0,passed,16,2,17,2
cancellation-increasing-number-of-states,66,118,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,16,163,5721563,280147,1205761,805,219194,962293,774,0,0,0,16,164860,5892746,0,passed,16,2,17,2
cancellation-increasing-number-of-states,67,119,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,9,91,2708372,91023,329551,193,68791,255193,269,0,0,0,9,51754,2760649,0,passed,16,3,17,3
cancellation-increasing-number-of-states,68,120,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,16,177,3872152,208649,1007008,423,170915,846751,541,0,0,0,16,122006,3995328,0,passed,16,4,17,4
cancellation-increasing-number-of-states,69,121,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,12,116,3382167,147057,630701,366,110221,484960,571,0,0,0,12,83713,3466721,0,passed,16,4,17,4
cancellation-increasing-number-of-states,70,122,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,133,3156583,247902,1106265,641,200854,911647,711,0,0,0,14,150447,3308172,0,passed,16,2,16,2
cancellation-increasing-number-of-states,71,123,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,13,131,3656461,243307,1099737,552,191383,880745,582,0,0,0,13,142561,3800150,0,passed,16,4,17,4
cancellation-increasing-number-of-states,72,124,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,139,3626967,175879,782135,366,149270,678928,507,0,0,0,14,105255,3733450,0,passed,16,2,17,2
cancellation-increasing-number-of-states,73,125,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,11,113,2995081,100307,456575,260,79481,380151,262,0,0,0,11,57789,3053734,0,passed,16,4,17,4
cancellation-increasing-number-of-states,74,126,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,11,113,3139199,152321,605876,380,111188,453827,382,0,0,0,11,83796,3223649,0,passed,16,3,17,3
cancellation-increasing-number-of-states,75,127,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,16,167,4169300,194093,892129,672,162175,762811,655,0,0,0,16,120319,4290981,0,passed,16,2,17,2
cancellation-increasing-number-of-states,76,128,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,19,183,6147098,447269,2162269,1590,378778,1835628,1458,0,0,0,19,278152,6433925,0,passed,16,1,17,1
cancellation-increasing-number-of-states,77,129,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,153,4912690,162221,704828,407,131414,586050,492,0,0,0,14,93698,5007536,0,passed,16,3,17,3
cancellation-increasing-number-of-states,78,130,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,17,177,4735405,331009,1460316,871,271880,1219057,1248,0,0,0,17,197239,4940089,1,passed,16,2,17,2
cancellation-increasing-number-of-states,79,131,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,15,139,4641848,201291,963712,545,161939,792603,624,0,0,0,15,117827,4760988,0,passed,16,2,17,2
cancellation-increasing-number-of-states,80,132,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,128,3124672,147767,673679,348,127146,590305,480,0,0,0,14,90961,3216996,0,passed,16,3,17,3
cancellation-increasing-number-of-states,81,133,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,9,95,2675599,131753,530983,346,96987,401373,325,0,0,0,9,73884,2750149,0,passed,16,4,17,4
cancellation-increasing-number-of-states,82,134,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,10,104,2799386,149350,613806,486,107648,457563,317,0,0,0,10,85045,2885099,0,passed,16,5,16,5
cancellation-increasing-number-of-states,83,135,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,10,94,2543100,77085,316168,269,61758,264034,244,0,0,0,10,44962,2588811,0,passed,16,3,17,3
cancellation-increasing-number-of-states,84,136,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,12,126,3396716,202607,935961,452,168930,798739,619,0,0,0,12,122712,3520478,0,passed,16,3,17,3
cancellation-increasing-number-of-states,85,137,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,13,142,3820255,134419,627287,346,107827,523957,326,0,0,0,13,77711,3898941,0,passed,16,5,17,5
cancellation-increasing-number-of-states,86,138,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,16,174,5406655,348347,1620581,1047,291366,1374794,1050,0,0,0,16,216062,5624196,0,passed,16,2,17,2
cancellation-increasing-number-of-states,87,139,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,144,3601213,221137,965768,954,169702,756797,852,0,0,0,14,128146,3730603,0,passed,16,3,17,3
cancellation-increasing-number-of-states,88,140,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,154,4136643,214989,929448,511,171914,767510,537,0,0,0,14,129257,4267113,0,passed,16,2,17,2
cancellation-increasing-number-of-states,89,141,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,130,4402525,325660,1505040,767,276846,1283031,801,0,0,0,14,201376,4605314,0,passed,16,2,16,2
cancellation-increasing-number-of-states,90,142,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,17,174,4694084,303121,1661537,822,263122,1478244,923,0,0,0,17,187613,4883359,0,passed,16,1,17,1
cancellation-increasing-number-of-states,91,143,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,11,108,3691586,148791,585369,473,108702,437635,354,0,0,0,11,84403,3776731,0,passed,16,5,17,5
cancellation-increasing-number-of-states,92,144,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,13,139,3822185,132775,570599,452,109577,486072,394,0,0,0,13,78584,3901966,0,passed,16,3,17,3
cancellation-increasing-number-of-states,93,145,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,10,113,3340353,194163,795935,515,152546,625758,553,0,0,0,10,111781,3452824,0,passed,16,3,17,3
cancellation-increasing-number-of-states,94,146,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,10,100,3158331,157239,714321,569,115592,543537,391,0,0,0,10,89114,3248119,0,passed,16,5,17,5
cancellation-increasing-number-of-states,95,147,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,14,160,4491952,191223,831109,580,146454,655073,558,0,0,0,14,107989,4601129,0,passed,16,3,17,3
cancellation-increasing-number-of-states,96,148,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,15,155,3925304,247933,1200546,825,199140,992319,767,0,0,0,15,153945,4080384,0,passed,16,5,17,5
cancellation-increasing-number-of-states,97,149,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,8,90,2207601,64853,242205,184,49319,190398,155,0,0,0,8,35578,2243787,0,passed,16,4,17,4
cancellation-increasing-number-of-states,98,150,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,9,96,2182904,87749,328018,247,66331,257693,213,0,0,0,9,49394,2232984,0,passed,16,3,17,3
cancellation-increasing-number-of-states,99,151,cancellation,16,4,3,4,6,0.8,0.3,5,2,0,0,8,78,2717177,110359,432295,360,78937,318663,297,0,0,0,8,60948,2778597,0,passed,16,4,17,4
cancellation-increasing-number-of-states,0,52,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,18,243,11903322,781569,3934226,2383,642247,3282650,2689,0,0,0,18,485742,12390912,0,passed,20,3,21,3
cancellation-increasing-number-of-states,1,53,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,175,11433241,203469,951829,773,165406,798157,514,0,0,0,15,119606,11554340,0,passed,20,5,21,5
cancellation-increasing-number-of-states,2,54,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,18,249,14153760,762501,3415306,1977,640719,2914695,2161,0,0,0,18,466946,14622583,0,passed,20,3,21,3
cancellation-increasing-number-of-states,3,55,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,167,9803886,521757,2763163,1528,460711,2484887,1770,0,0,0,15,335148,10140491,0,passed,20,2,21,2
cancellation-increasing-number-of-states,4,56,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,12,159,7507615,182269,824433,531,144176,679132,541,0,0,0,12,104628,7613419,0,passed,20,3,21,3
cancellation-increasing-number-of-states,5,57,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,183,9025018,225363,1029747,475,185854,864947,937,0,0,0,15,136294,9162895,0,passed,20,3,21,3
cancellation-increasing-number-of-states,6,58,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,125,6054741,119571,498551,460,92546,405031,424,0,0,0,11,69181,6124766,0,passed,20,5,21,5
cancellation-increasing-number-of-states,7,59,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,128,7927038,199610,850595,667,142122,622095,496,0,0,0,11,112625,8040466,0,passed,20,6,20,6
cancellation-increasing-number-of-states,8,60,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,203,7161257,275065,1292036,772,226610,1088840,796,0,0,0,16,161449,7324288,0,passed,20,4,21,4
cancellation-increasing-number-of-states,9,61,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,12,130,9593502,181115,775042,469,133162,596035,443,0,0,0,12,101606,9696009,0,passed,20,5,21,5
cancellation-increasing-number-of-states,10,62,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,154,7964518,258117,1001282,1011,202331,795721,609,0,0,0,11,155800,8121139,0,passed,20,4,21,4
cancellation-increasing-number-of-states,11,63,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,209,12150188,688599,3571202,2062,606391,3186909,2136,0,0,0,16,440279,12592370,0,passed,20,2,21,2
cancellation-increasing-number-of-states,12,64,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,195,9136495,294379,1361848,788,250277,1181369,810,0,0,0,16,177070,9315433,0,passed,20,2,21,2
cancellation-increasing-number-of-states,13,65,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,13,156,9554637,233055,1290725,874,181238,1030667,603,0,0,0,13,147245,9703125,0,passed,20,4,21,4
cancellation-increasing-number-of-states,14,66,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,25,311,15969167,1144709,5439485,3382,995748,4723319,3216,0,0,0,25,722532,16694710,0,passed,20,2,21,2
cancellation-increasing-number-of-states,15,67,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,19,234,13524052,658179,3104199,1680,544551,2618186,1886,0,0,0,19,394899,13921069,0,passed,20,2,21,2
cancellation-increasing-number-of-states,16,68,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,205,10923970,467841,2186769,1369,358956,1724300,1165,0,0,0,16,271527,11197008,0,passed,20,4,21,4
cancellation-increasing-number-of-states,17,69,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,10,124,7687098,136345,611855,490,116413,534693,333,0,0,0,10,81500,7769495,0,passed,20,1,21,1
cancellation-increasing-number-of-states,18,70,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,179,10381483,421131,1880314,1060,358298,1614604,1189,0,0,0,15,252336,10635372,0,passed,20,2,21,2
cancellation-increasing-number-of-states,19,71,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,17,207,9862626,292483,1217660,687,248408,1062542,925,0,0,0,17,171423,10035977,0,passed,20,4,21,4
cancellation-increasing-number-of-states,20,72,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,10,122,9243601,224859,895547,578,164558,667143,625,0,0,0,10,127195,9371532,0,passed,20,4,21,4
cancellation-increasing-number-of-states,21,73,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,196,15422024,465723,2426736,1711,379839,2005008,1565,0,0,0,16,285220,15709114,0,passed,20,2,21,2
cancellation-increasing-number-of-states,22,74,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,12,155,9451912,259039,1089988,752,190206,818843,658,0,0,0,12,149739,9602620,0,passed,20,4,21,4
cancellation-increasing-number-of-states,23,75,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,171,12391467,306535,1254676,774,234968,984174,756,0,0,0,15,174831,12567765,0,passed,20,4,21,4
cancellation-increasing-number-of-states,24,76,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,14,181,9021550,447826,2046077,1475,350481,1653323,1097,0,0,0,14,262246,9285260,0,passed,20,4,20,4
cancellation-increasing-number-of-states,25,77,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,205,8765698,266273,1278391,766,216382,1075344,760,0,0,0,16,157121,8924338,0,passed,20,4,21,4
cancellation-increasing-number-of-states,26,78,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,153,10043378,162655,675504,389,134028,569412,344,0,0,0,11,93540,10138026,0,passed,20,3,21,3
cancellation-increasing-number-of-states,27,79,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,21,259,10070116,535567,2642065,1575,452797,2260425,1572,0,0,0,21,321680,10394601,0,passed,20,1,21,1
cancellation-increasing-number-of-states,28,80,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,12,150,9826657,286680,1248489,736,209096,950841,691,0,0,0,12,162932,9990645,0,passed,20,6,20,6
cancellation-increasing-number-of-states,29,81,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,14,176,11367853,297713,1175626,1038,213403,871188,901,0,0,0,14,173653,11542662,0,passed,20,5,21,5
cancellation-increasing-number-of-states,30,82,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,198,10281179,258547,1187401,698,195264,911502,777,0,0,0,15,152226,10434758,0,passed,20,5,21,5
cancellation-increasing-number-of-states,31,83,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,19,238,12342045,455877,2191046,1722,392466,1932789,1544,0,0,0,19,300597,12644762,0,passed,20,3,21,3
cancellation-increasing-number-of-states,32,84,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,14,171,11740765,193331,829693,525,171176,759566,505,0,0,0,14,117749,11859852,0,passed,20,3,21,3
cancellation-increasing-number-of-states,33,85,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,184,11687131,211521,1056266,852,169610,883196,816,0,0,0,15,134798,11823402,0,passed,20,8,21,8
cancellation-increasing-number-of-states,34,86,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,13,156,9509238,160985,775734,794,126127,639059,468,0,0,0,13,99782,9610274,0,passed,20,7,21,7
cancellation-increasing-number-of-states,35,87,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,13,189,8267260,446009,2102893,1603,346216,1676085,1802,0,0,0,13,272336,8540882,0,passed,20,4,21,4
cancellation-increasing-number-of-states,36,88,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,9,98,6467654,205961,967097,803,161640,768519,830,0,0,0,9,127439,6595940,0,passed,20,4,21,4
cancellation-increasing-number-of-states,37,89,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,10,113,7537949,106683,421666,263,83063,342177,507,0,0,0,10,61089,7599820,0,passed,20,4,21,4
cancellation-increasing-number-of-states,38,90,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,122,6913486,111655,446644,356,86846,360216,189,0,0,0,11,63191,6977559,0,passed,20,7,21,7
cancellation-increasing-number-of-states,39,91,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,183,10694076,206745,939088,671,166543,794831,667,0,0,0,15,122488,10817902,0,passed,20,6,21,6
cancellation-increasing-number-of-states,40,92,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,133,8166204,241659,1018709,585,182520,789345,445,0,0,0,11,139141,8306224,0,passed,20,5,21,5
cancellation-increasing-number-of-states,41,93,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,185,9741937,453673,1929682,1505,362378,1579717,1784,0,0,0,15,285649,10029012,0,passed,20,4,21,4
cancellation-increasing-number-of-states,42,94,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,17,231,12246494,398099,1767749,1062,298760,1366010,1167,0,0,0,17,226053,12473971,0,passed,20,4,21,4
cancellation-increasing-number-of-states,43,95,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,150,6178357,300163,1430186,853,227045,1097770,778,0,0,0,11,174255,6353523,0,passed,20,3,21,3
cancellation-increasing-number-of-states,44,96,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,171,10425929,228229,1153802,829,195464,1006522,779,0,0,0,15,143038,10570668,0,passed,20,3,21,3
cancellation-increasing-number-of-states,45,97,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,9,128,7243305,199717,856711,457,139321,612187,568,0,0,0,9,115552,7359563,0,passed,20,5,21,5
cancellation-increasing-number-of-states,46,98,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,195,11493415,488287,2252872,1609,385201,1824598,1332,0,0,0,15,295801,11790637,0,passed,20,4,21,4
cancellation-increasing-number-of-states,47,99,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,18,227,11289566,680187,3688478,1837,576562,3120048,1737,0,0,0,18,416001,11707570,0,passed,20,2,21,2
cancellation-increasing-number-of-states,48,100,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,17,216,14528514,402745,1896635,1372,310903,1503784,1541,0,0,0,17,238109,14768455,0,passed,20,4,21,4
cancellation-increasing-number-of-states,49,101,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,14,183,10677969,357280,1650843,941,261174,1253453,849,0,0,0,14,204360,10883478,0,passed,20,5,20,5
cancellation-increasing-number-of-states,50,102,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,205,9486420,677509,3239855,1809,573586,2743211,1926,0,0,0,16,408133,9895951,0,passed,20,2,21,2
cancellation-increasing-number-of-states,51,103,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,19,233,12063621,480449,2158820,1209,385264,1762281,1660,0,0,0,19,288106,12353728,0,passed,20,3,21,3
cancellation-increasing-number-of-states,52,104,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,22,329,14928005,865265,4613467,3161,740964,4032141,3037,0,0,0,22,546579,15476985,0,passed,20,3,21,3
cancellation-increasing-number-of-states,53,105,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,124,6849631,134407,560384,482,114794,491678,495,0,0,0,11,80223,6930789,0,passed,20,2,21,2
cancellation-increasing-number-of-states,54,106,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,14,172,9360303,198453,886340,804,159722,740866,713,0,0,0,14,117946,9479703,0,passed,20,4,21,4
cancellation-increasing-number-of-states,55,107,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,178,6487217,245025,1201781,651,210015,1051052,959,0,0,0,16,148756,6637731,0,passed,20,3,21,3
cancellation-increasing-number-of-states,56,108,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,12,146,7339450,214239,813837,506,156364,612258,475,0,0,0,12,118611,7458900,0,passed,20,5,21,5
cancellation-increasing-number-of-states,57,109,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,18,217,8691128,332225,1579304,897,282817,1371111,1089,0,0,0,18,202183,8895386,0,passed,20,2,21,2
cancellation-increasing-number-of-states,58,110,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,20,237,11366520,369365,1810803,1050,309288,1587683,1226,0,0,0,20,222290,11591048,0,passed,20,3,21,3
cancellation-increasing-number-of-states,59,111,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,13,162,8614561,173037,827521,508,137046,671479,535,0,0,0,13,99035,8714688,0,passed,20,6,21,6
cancellation-increasing-number-of-states,60,112,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,179,11194837,232265,999174,767,183863,828922,659,0,0,0,16,138140,11334427,0,passed,20,6,21,6
cancellation-increasing-number-of-states,61,113,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,17,208,12600282,459445,2414013,1175,410807,2158561,1464,0,0,0,17,291027,12893682,0,passed,20,1,21,1
cancellation-increasing-number-of-states,62,114,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,20,255,14126207,1097082,6098986,3145,977359,5412117,3268,0,0,0,20,708696,14837423,0,passed,20,1,20,1
cancellation-increasing-number-of-states,63,115,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,13,152,8920166,354923,1709880,1029,278978,1366353,992,0,0,0,13,215689,9136920,0,passed,20,3,21,3
cancellation-increasing-number-of-states,64,116,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,20,234,11690124,385015,1907410,1176,329234,1661574,1441,0,0,0,20,238616,11931296,0,passed,20,2,21,2
cancellation-increasing-number-of-states,65,117,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,131,7438498,125811,524126,384,96304,416708,288,0,0,0,11,72236,7511593,0,passed,20,6,21,6
cancellation-increasing-number-of-states,66,118,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,213,14361382,453683,2015623,1286,348084,1575429,1043,0,0,0,16,263185,14626096,0,passed,20,4,21,4
cancellation-increasing-number-of-states,67,119,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,24,323,18822933,970697,4598606,2667,899412,4282885,3104,0,0,0,24,609328,19435290,0,passed,20,1,21,1
cancellation-increasing-number-of-states,68,120,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,11,140,8585446,128147,567455,360,100111,466389,420,0,0,0,11,73969,8660303,0,passed,20,5,21,5
cancellation-increasing-number-of-states,69,121,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,13,157,10456450,298805,1499234,762,240041,1228424,738,0,0,0,13,178349,10635986,0,passed,20,5,21,5
cancellation-increasing-number-of-states,70,122,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,15,186,10190292,397085,1875361,1111,312999,1517509,1072,0,0,0,15,237209,10428708,0,passed,20,6,21,6
cancellation-increasing-number-of-states,71,123,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,14,171,8579972,290597,1422317,724,212097,1060915,833,0,0,0,14,169402,8750695,0,passed,20,4,21,4
cancellation-increasing-number-of-states,72,124,cancellation,20,4,3,4,6,0.8,0.3,5,2,0,0,16,194,8743987,259881,1243350,777,218606,1065630,794,0,0,0,16,155689,8901533,0,passed,20,3,21,3
