scenario,runIndex,seed,generator,numOfStates,numOfCalls,numOfLocals,numOfReturns,numOfStackSymbols,density,acceptingStatesDensity,numOfModules,secondDvpaNumOfStates,useSrs,useEquivalenceCheckToValidateOutput,equivalenceQueryCount,equivalenceQueryHypothesisStatesTotal,equivalenceQueryTimeUs,equivalenceQueryTargetMembershipQueryCount,equivalenceQueryTargetMembershipQuerySymbolsTotal,membershipQueryCount,membershipQuerySymbolsTotal,membershipQueryTimeUs,stackContentQueryCount,stackContentQuerySymbolsTotal,stackContentQueryTimeUs,srsCheckCount,srsCheckTimeUs,srsCounterexampleCount,automataGeneratedCount,automataGenerationTimeUs,learnerTimeUs,outputValidationTimeUs,status,targetNumOfStates,targetAcceptingStates,hypothesisNumOfStates,hypothesisAcceptingStates
idempotency-srs-mixed,51,52,idempotency,17,3,3,3,16,0.8,0.3,5,2,0,0,1,1,177802,0,0,109,162,0,111,165,0,0,0,0,1,77,177892,0,passed,17,0,1,0
idempotency-srs-mixed,52,53,idempotency,15,3,3,3,16,0.8,0.3,5,2,0,0,4,17,1779388,0,0,10842,38268,14,7185,26287,8,0,0,0,4,6495,1786004,0,passed,15,2,6,2
idempotency-srs-mixed,53,54,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,8,49,16979833,0,0,92618,405222,59,70512,310559,67,0,0,0,8,60227,17040452,0,passed,22,2,10,2
idempotency-srs-mixed,54,55,idempotency,21,3,3,3,16,0.8,0.3,5,2,0,0,10,88,42467274,0,0,204952,1059802,76,158570,800786,67,0,0,0,10,135346,42603222,0,passed,21,1,16,1
idempotency-srs-mixed,55,56,idempotency,20,3,3,3,16,0.8,0.3,5,2,0,0,9,61,20011640,0,0,111598,467150,57,84497,350908,60,0,0,0,9,71827,20083880,0,passed,20,3,12,3
idempotency-srs-mixed,56,57,idempotency,15,3,3,3,16,0.8,0.3,5,2,0,0,1,1,145344,0,0,109,162,0,111,165,0,0,0,0,1,78,145436,0,passed,15,0,1,0
idempotency-srs-mixed,57,58,idempotency,18,3,3,3,16,0.8,0.3,5,2,0,0,7,36,6426454,0,0,49573,183205,48,37399,139382,11,0,0,0,7,31155,6457899,0,passed,18,2,9,2
idempotency-srs-mixed,58,59,idempotency,14,3,3,3,16,0.8,0.3,5,2,0,0,9,75,15742369,0,0,168498,704512,48,122135,510421,76,0,0,0,9,104725,15847534,0,passed,14,2,14,2
idempotency-srs-mixed,59,60,idempotency,22,3,3,3,16,0.8,0.3,5,2,0,0,14,131,56814201,0,0,401729,2099536,187,322610,1671443,194,0,0,0,14,268685,57083952,0,passed,22,1,17,1
idempotency-srs-mixed,60,61,idempotency,23,3,3,3,16,0.8,0.3,5,2,0,0,13,182,191878362,0,0,575167,2535963,164,430258,1879786,145,0,0,0,13,357165,192236559,0,passed,23,1,23,1
